TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,dist2,P_emaildomain,R_emaildomain,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,M1,M2,M3,M4,M5,M6,M7,M8,M9,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo,day,uid,prev_device,device_changed,is_proxy,signal_device,signal_session,prev_dt,time_since_prev,signal_velocity,signal_count,ato_proxy
3446623,0,11806935,108.5,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,M1,F,T,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,10023_325.0,,0,0,0,0,11792707.0,14228.0,0,0,0
3446964,0,11815863,59.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,6.0,,yahoo.com,,3.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,40.0,3.0,165.0,84.0,3.0,568.0,3.0,,,,,3.0,618.0,,,,618.0,T,T,T,M0,T,F,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,10023_325.0,,0,0,0,0,11806935.0,8928.0,0,0,0
3447332,0,11825347,30.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,13.0,,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,10.0,10.0,10.0,10.0,10.0,,,,,10.0,10.0,,,,10.0,T,T,T,,,T,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,10023_325.0,,0,0,0,0,11815863.0,9484.0,0,0,0
3447427,0,11829781,774.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,0.0,,anonymous.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,38.0,1.0,387.0,387.0,13.0,612.0,13.0,,,,,612.0,551.0,,,,612.0,T,T,T,M0,,T,T,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,10023_325.0,,0,0,0,0,11825347.0,4434.0,1,1,0
3447662,0,11833595,34.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,123.0,123.0,124.0,124.0,124.0,,,,,124.0,,,,,124.0,,,,M1,T,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,10023_325.0,,0,0,0,0,11829781.0,3814.0,1,1,0
3448036,0,11840169,107.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,5.0,,gmail.com,,21.0,22.0,0.0,0.0,19.0,13.0,0.0,0.0,17.0,0.0,14.0,0.0,140.0,19.0,226.0,226.0,219.0,237.0,7.0,,,,,237.0,237.0,,,,237.0,T,T,T,,,T,F,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,10023_325.0,,0,0,0,0,11833595.0,6574.0,1,1,0
3448657,0,11876653,226.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,1.0,,hotmail.com,,5.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,25.0,3.0,210.0,210.0,2.0,249.0,2.0,,,,,381.0,381.0,,,,210.0,T,T,T,M0,T,T,F,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,10023_325.0,,0,0,0,0,11840169.0,36484.0,0,0,0
3448828,0,11884834,57.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,1.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,6.0,1.0,38.0,38.0,13.0,,,,,,,38.0,15.0,,,,38.0,T,T,F,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,10023_325.0,,0,0,0,0,11876653.0,8181.0,0,0,0
3449314,0,11896083,87.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,4.0,,gmail.com,,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,1.0,284.0,284.0,11.0,79.0,11.0,,,,,79.0,284.0,,,,284.0,T,T,T,,,F,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,10023_325.0,,0,0,0,0,11884834.0,11249.0,0,0,0
3449699,0,11905709,107.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,229.0,229.0,229.0,504.0,258.0,,,,,258.0,0.0,,,,258.0,T,T,T,,,F,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,10023_325.0,,0,0,0,0,11896083.0,9626.0,0,0,0
3450442,0,11917432,67.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,3.0,,gmail.com,,3.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,20.0,3.0,247.0,247.0,19.0,370.0,19.0,,,,,484.0,370.0,,,,484.0,T,T,F,,,T,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,10023_325.0,,0,0,0,0,11905709.0,11723.0,0,0,0
3450590,0,11919898,77.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,4.0,,gmail.com,,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,35.0,1.0,399.0,399.0,9.0,399.0,9.0,,,,,153.0,399.0,,,,399.0,T,T,T,M0,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,10023_325.0,,0,0,0,0,11917432.0,2466.0,1,1,0
3450704,0,11922209,59.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,M0,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,10023_325.0,,0,0,0,0,11919898.0,2311.0,1,1,0
3450766,0,11923320,59.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,T,T,T,M0,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,10023_325.0,,0,0,0,0,11922209.0,1111.0,1,1,0
3450893,0,11925424,59.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,4.0,,gmail.com,,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,36.0,1.0,400.0,400.0,0.0,400.0,0.0,,,,,153.0,400.0,,,,400.0,T,T,T,M0,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,10023_325.0,,0,0,0,0,11923320.0,2104.0,1,1,0
3451170,0,11930765,29.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,0.0,,,,,,T,T,T,M0,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,10023_325.0,,0,0,0,0,11925424.0,5341.0,1,1,0
3451257,0,11932912,57.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,23.0,,yahoo.com,,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,20.0,3.0,78.0,78.0,7.0,257.0,7.0,,,,,204.0,257.0,,,,257.0,T,T,T,,,T,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,10023_325.0,,0,0,0,0,11930765.0,2147.0,1,1,0
3451260,0,11932954,112.99,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,14.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,44.0,44.0,4.0,43.0,4.0,,,,,43.0,43.0,,,,43.0,T,T,T,M0,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,10023_325.0,,0,0,0,0,11932912.0,42.0,1,1,0
3451262,0,11932993,112.99,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,14.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,44.0,44.0,0.0,43.0,0.0,,,,,43.0,43.0,,,,43.0,T,T,T,M0,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,10023_325.0,,0,0,0,0,11932954.0,39.0,1,1,0
3451263,0,11933011,112.99,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,14.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,44.0,44.0,0.0,43.0,0.0,,,,,43.0,43.0,,,,43.0,T,T,T,M0,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,10023_325.0,,0,0,0,0,11932993.0,18.0,1,1,0
3451335,0,11935220,117.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,14.0,,,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,44.0,44.0,0.0,,,,,,,44.0,44.0,,,,44.0,T,T,T,M0,F,F,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,10023_325.0,,0,0,0,0,11933011.0,2209.0,1,1,0
3451717,0,11970012,67.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,19.0,,yahoo.com,,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0,3.0,16.0,16.0,16.0,16.0,16.0,,,,,598.0,16.0,,,,16.0,T,T,T,,,T,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,10023_325.0,,0,0,0,0,11935220.0,34792.0,0,0,0
3451929,0,11974997,161.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,1.0,,gmail.com,,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,75.0,2.0,364.0,364.0,5.0,342.0,8.0,,,,,101.0,346.0,,,,364.0,T,T,T,M0,F,T,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,10023_325.0,,0,0,0,0,11970012.0,4985.0,1,1,0
3452124,0,11978583,113.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,6.0,,gmail.com,,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,,,0.0,,,,,,8.0,12.0,,,,12.0,T,T,T,M0,F,F,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,10023_325.0,,0,0,0,0,11974997.0,3586.0,1,1,0
3452607,0,11989012,59.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,,,,,0.0,,,,M1,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,10023_325.0,,0,0,0,0,11978583.0,10429.0,0,0,0
3453221,0,12002032,8.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,69.0,,,,0.0,T,T,F,M0,F,T,F,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,10023_325.0,,0,0,0,0,11989012.0,13020.0,0,0,0
3453514,0,12007981,39.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,16.0,,yahoo.com,,4.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,22.0,4.0,,,91.0,211.0,8.0,,,,,617.0,386.0,,,,617.0,T,T,T,M0,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,10023_325.0,,0,0,0,0,12002032.0,5949.0,1,1,0
3454180,0,12026204,57.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,aol.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,10023_325.0,,0,0,0,0,12007981.0,18223.0,0,0,0
3454247,0,12032665,53.97,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,2.0,,yahoo.com,,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,26.0,1.0,615.0,615.0,14.0,615.0,14.0,,,,,615.0,563.0,,,,196.0,T,F,F,,,T,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,10023_325.0,,0,0,0,0,12026204.0,6461.0,1,1,0
3454626,0,12059992,107.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,F,,,F,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,10023_325.0,,0,0,0,0,12032665.0,27327.0,0,0,0
3454774,0,12063437,21.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,aol.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,M0,T,F,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,10023_325.0,,0,0,0,0,12059992.0,3445.0,1,1,0
3455832,0,12084887,59.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,6.0,,,,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,18.0,3.0,375.0,375.0,4.0,,,,,,,611.0,466.0,,,,611.0,T,T,F,M0,T,T,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,10023_325.0,,0,0,0,0,12063437.0,21450.0,0,0,0
3456267,0,12093830,59.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,7.0,,aol.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,43.0,43.0,30.0,372.0,30.0,,,,,44.0,372.0,,,,372.0,T,T,T,M0,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,10023_325.0,,0,0,0,0,12084887.0,8943.0,0,0,0
3457972,0,12160796,49.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,73.0,,,,5.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,5.0,0.0,16.0,5.0,178.0,178.0,10.0,,,,,,,187.0,85.0,,,,85.0,T,T,T,,,F,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,10023_325.0,,0,0,0,0,12093830.0,66966.0,0,0,0
3458030,0,12162068,107.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,3.0,,yahoo.com,,3.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,20.0,3.0,342.0,342.0,5.0,157.0,5.0,,,,,36.0,342.0,,,,342.0,T,T,T,,,F,T,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,10023_325.0,,0,0,0,0,12160796.0,1272.0,1,1,0
3458676,0,12176138,39.5,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,M0,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,10023_325.0,,0,0,0,0,12162068.0,14070.0,0,0,0
3459371,0,12191042,117.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,aol.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,,,T,T,F,M0,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,10023_325.0,,0,0,0,0,12176138.0,14904.0,0,0,0
3459375,0,12191206,117.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,aol.com,,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,0.0,,,,,,T,T,T,M0,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,10023_325.0,,0,0,0,0,12191042.0,164.0,1,1,0
3459578,1,12201878,315.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,1.0,,icloud.com,,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,7.0,4.0,308.0,308.0,308.0,308.0,62.0,,,,,413.0,62.0,,,,413.0,T,T,T,,,T,F,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,10023_325.0,,0,0,0,0,12191206.0,10672.0,0,0,0
3459658,0,12218303,50.0,H,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,86.375,0.375,,,,,,,,,,,,,,,,-5.0,112727.0,,,0.0,0.0,,,1.0,0.0,97.12000274658205,NotFound,52.0,-300.0,New,NotFound,166.0,,390.0,549.0,,,,,,,,Found,Found,Windows 7,chrome 65.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows,141,10023_325.0,,0,0,0,1,12201878.0,16425.0,0,1,0
3459660,0,12218910,47.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,9.0,,gmail.com,,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,32.0,4.0,620.0,620.0,29.0,619.0,19.0,,,,,481.0,413.0,,,,619.0,T,T,T,,,F,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,10023_325.0,Windows,0,0,0,0,12218303.0,607.0,1,1,0
3459803,0,12227508,57.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,4.0,,yahoo.com,,5.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,11.0,4.0,0.0,,,525.0,71.0,,,,,525.0,525.0,,,,525.0,T,T,T,,,T,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,10023_325.0,,0,0,0,0,12218910.0,8598.0,0,0,0
3459819,0,12228025,49.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,10.0,,yahoo.com,,2.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,20.0,2.0,242.0,242.0,10.0,354.0,10.0,,,,,63.0,354.0,,,,242.0,T,F,F,M0,T,F,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,10023_325.0,,0,0,0,0,12227508.0,517.0,1,1,0
3459827,0,12228160,49.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,10.0,,yahoo.com,,2.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,21.0,2.0,242.0,242.0,0.0,354.0,0.0,,,,,63.0,354.0,,,,242.0,T,F,F,M1,F,F,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,10023_325.0,,0,0,0,0,12228025.0,135.0,1,1,0
3460211,0,12237346,171.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,3.0,,verizon.net,,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,35.0,35.0,35.0,594.0,35.0,,,,,594.0,456.0,,,,594.0,T,T,T,M0,F,T,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,10023_325.0,,0,0,0,0,12228160.0,9186.0,0,0,0
3460228,0,12237739,388.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,M0,T,T,T,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,10023_325.0,,0,0,0,0,12237346.0,393.0,1,1,0
3460346,0,12239803,388.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,0.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,0.0,,,,,,T,T,T,M0,T,T,T,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,10023_325.0,,0,0,0,0,12237739.0,2064.0,1,1,0
3460355,1,12239895,445.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,921.0,,yahoo.com,,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,2.0,54.0,54.0,9.0,,,,,,,55.0,,,,,,T,T,T,M0,T,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,10023_325.0,,0,0,0,0,12239803.0,92.0,1,1,0
3460602,0,12244229,226.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,0.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,T,T,T,M0,T,T,T,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,10023_325.0,,0,0,0,0,12239895.0,4334.0,1,1,0
3460787,0,12247647,117.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,1.0,,gmail.com,,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,75.0,2.0,367.0,367.0,3.0,345.0,3.0,,,,,226.0,349.0,,,,367.0,T,T,T,M0,F,T,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,10023_325.0,,0,0,0,0,12244229.0,3418.0,1,1,0
3460895,0,12249894,55.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,2.0,,anonymous.com,,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,1.0,139.0,139.0,27.0,139.0,27.0,,,,,0.0,90.0,,,,139.0,T,T,T,M0,T,T,F,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,10023_325.0,,0,0,0,0,12247647.0,2247.0,1,1,0
3461132,0,12253851,59.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,3.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,26.0,26.0,14.0,,,,,,,26.0,,,,,,T,T,T,M0,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,10023_325.0,,0,0,0,0,12249894.0,3957.0,1,1,0
3461542,0,12260841,117.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,F,M1,F,T,F,F,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,10023_325.0,,0,0,0,0,12253851.0,6990.0,1,1,0
3461667,0,12262981,48.45,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,,,T,F,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,10023_325.0,,0,0,0,0,12260841.0,2140.0,1,1,0
3462116,0,12270743,250.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,1.0,,aol.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,10.0,1.0,600.0,600.0,23.0,599.0,23.0,,,,,599.0,563.0,,,,599.0,T,T,T,M0,F,T,T,T,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,10023_325.0,,0,0,0,0,12262981.0,7762.0,0,0,0
3462335,0,12275851,57.95,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,7.0,,gmail.com,,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,3.0,0.0,,,600.0,56.0,,,,,56.0,566.0,,,,600.0,T,T,T,,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,10023_325.0,,0,0,0,0,12270743.0,5108.0,1,1,0
